2 李白 分类 人物 pr
2 李白 定义 字太白，号青莲居士，有“诗仙”之称，唐代浪漫主义诗人 pr
2 李白 解释 字太白，号青莲居士，有“诗仙”之称，唐代浪漫主义诗人 pr
2 李白 时代 盛唐 pr
2 李白 时代 唐代 pr
2 李白 字 太白 pr
2 李白 号 青莲居士 pr
2 李白 籍贯 陇西成纪 pr
2 李白 出生日期 701 pr
2 李白 死亡日期 762 pr
2 李白 职业 有“诗仙”之称，唐代浪漫主义诗人 pr
2 李白 职业 浪漫主义诗人 pr
2 李白 父亲 李客 r
3 李客 民族 汉族 pr
