1 杜甫 描述 杜甫 pr
1 杜甫 分类 人物 pr
1 杜甫 定义 字子美，曾任工部员外郎，人称杜工部。有“诗圣”之称，诗作有“诗史”的美称，其诗具有现实主义风格 pr
1 杜甫 解释 字子美，曾任工部员外郎，人称杜工部。有“诗圣”之称，诗作有“诗史”的美称，其诗具有现实主义风格 pr
1 杜甫 时代 盛唐 pr
1 杜甫 时代 唐代 pr
1 杜甫 字 子美 pr
1 杜甫 出生日期 712 pr
1 杜甫 死亡日期 770 pr
1 杜甫 职业 曾任工部员外郎，人称杜工部。有“诗圣”之称，诗作有“诗史”的美称，其诗具有现实主义风格 pr
1 杜甫 职业 现实主义诗人 pr
